comparison_type,comparison_label,model_seed,independent_unit,left_checkpoint_step,right_checkpoint_step,left_phase_label,right_phase_label,phase_alignment_status,metric,left_value,right_value,source_defined,target_defined,paired_change_right_minus_left,metric_status,undefined_reason,inclusion_status,exclusion_reason,right_censoring_involved,direction
adjacent_landmarks,adjacent_grid_1_to_2,2,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,not_applicable_adjacent,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,2,trained_model_seed,3400,7450,delayed_pre_generalisation,transition,not_applicable_adjacent,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_2_to_3,2,trained_model_seed,3400,7450,delayed_pre_generalisation,transition,not_applicable_adjacent,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,2,trained_model_seed,3400,7450,delayed_pre_generalisation,transition,not_applicable_adjacent,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,2,trained_model_seed,3400,7450,delayed_pre_generalisation,transition,not_applicable_adjacent,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,2,trained_model_seed,3400,7450,delayed_pre_generalisation,transition,not_applicable_adjacent,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,2,trained_model_seed,3400,7450,delayed_pre_generalisation,transition,not_applicable_adjacent,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
adjacent_landmarks,adjacent_grid_2_to_3,2,trained_model_seed,3400,7450,delayed_pre_generalisation,transition,not_applicable_adjacent,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
adjacent_landmarks,adjacent_grid_3_to_4,2,trained_model_seed,7450,8150,transition,stable_post,not_applicable_adjacent,structural_family_size,0,7,True,True,7,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_3_to_4,2,trained_model_seed,7450,8150,transition,stable_post,not_applicable_adjacent,transfer_distinct_group_count,,1,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_3_to_4,2,trained_model_seed,7450,8150,transition,stable_post,not_applicable_adjacent,median_pairwise_overlap,,0.26519337016574585,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_3_to_4,2,trained_model_seed,7450,8150,transition,stable_post,not_applicable_adjacent,median_circuit_size,,116,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_3_to_4,2,trained_model_seed,7450,8150,transition,stable_post,not_applicable_adjacent,mean_transfer_fidelity,,0.9903033175659790285714285714,False,True,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
adjacent_landmarks,adjacent_grid_3_to_4,2,trained_model_seed,7450,8150,transition,stable_post,not_applicable_adjacent,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
adjacent_landmarks,adjacent_grid_3_to_4,2,trained_model_seed,7450,8150,transition,stable_post,not_applicable_adjacent,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
adjacent_landmarks,adjacent_grid_4_to_5,2,trained_model_seed,8150,8500,stable_post,stable_post,not_applicable_adjacent,structural_family_size,7,7,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_4_to_5,2,trained_model_seed,8150,8500,stable_post,stable_post,not_applicable_adjacent,transfer_distinct_group_count,1,1,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_4_to_5,2,trained_model_seed,8150,8500,stable_post,stable_post,not_applicable_adjacent,median_pairwise_overlap,0.26519337016574585,0.1858974358974359,True,True,-0.07929593426830995,defined,,included_in_metric_summary,,False,negative
adjacent_landmarks,adjacent_grid_4_to_5,2,trained_model_seed,8150,8500,stable_post,stable_post,not_applicable_adjacent,median_circuit_size,116,102,True,True,-14,defined,,included_in_metric_summary,,False,negative
adjacent_landmarks,adjacent_grid_4_to_5,2,trained_model_seed,8150,8500,stable_post,stable_post,not_applicable_adjacent,mean_transfer_fidelity,0.9903033175659790285714285714,0.9901381827958725892857142857,True,True,-0.0001651347701064392857142857,defined,,included_in_metric_summary,,False,negative
adjacent_landmarks,adjacent_grid_4_to_5,2,trained_model_seed,8150,8500,stable_post,stable_post,not_applicable_adjacent,matched_fidelity_structural_diversity,0.73480662983425415,0.8141025641025641,True,True,0.07929593426830995,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_4_to_5,2,trained_model_seed,8150,8500,stable_post,stable_post,not_applicable_adjacent,matched_sparsity_fidelity,0.9902889811261649,0.9902106664578275,True,True,-0.0000783146683374,defined,,included_in_metric_summary,,False,negative
adjacent_landmarks,adjacent_grid_5_to_6,2,trained_model_seed,8500,8650,stable_post,stable_post,not_applicable_adjacent,structural_family_size,7,7,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_5_to_6,2,trained_model_seed,8500,8650,stable_post,stable_post,not_applicable_adjacent,transfer_distinct_group_count,1,1,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_5_to_6,2,trained_model_seed,8500,8650,stable_post,stable_post,not_applicable_adjacent,median_pairwise_overlap,0.1858974358974359,0.1875,True,True,0.0016025641025641,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_5_to_6,2,trained_model_seed,8500,8650,stable_post,stable_post,not_applicable_adjacent,median_circuit_size,102,92,True,True,-10,defined,,included_in_metric_summary,,False,negative
adjacent_landmarks,adjacent_grid_5_to_6,2,trained_model_seed,8500,8650,stable_post,stable_post,not_applicable_adjacent,mean_transfer_fidelity,0.9901381827958725892857142857,0.9902133979663623571428571429,True,True,0.0000752151704897678571428572,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_5_to_6,2,trained_model_seed,8500,8650,stable_post,stable_post,not_applicable_adjacent,matched_fidelity_structural_diversity,0.8141025641025641,0.8125,True,True,-0.0016025641025641,defined,,included_in_metric_summary,,False,negative
adjacent_landmarks,adjacent_grid_5_to_6,2,trained_model_seed,8500,8650,stable_post,stable_post,not_applicable_adjacent,matched_sparsity_fidelity,0.9901323517894902,0.9902106664578275,True,True,0.0000783146683373,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_6_to_7,2,trained_model_seed,8650,9050,stable_post,stable_post,not_applicable_adjacent,structural_family_size,7,7,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_6_to_7,2,trained_model_seed,8650,9050,stable_post,stable_post,not_applicable_adjacent,transfer_distinct_group_count,1,1,True,True,0,defined,,included_in_metric_summary,,False,zero
adjacent_landmarks,adjacent_grid_6_to_7,2,trained_model_seed,8650,9050,stable_post,stable_post,not_applicable_adjacent,median_pairwise_overlap,0.1875,0.16216216216216217,True,True,-0.02533783783783783,defined,,included_in_metric_summary,,False,negative
adjacent_landmarks,adjacent_grid_6_to_7,2,trained_model_seed,8650,9050,stable_post,stable_post,not_applicable_adjacent,median_circuit_size,92,85,True,True,-7,defined,,included_in_metric_summary,,False,negative
adjacent_landmarks,adjacent_grid_6_to_7,2,trained_model_seed,8650,9050,stable_post,stable_post,not_applicable_adjacent,mean_transfer_fidelity,0.9902133979663623571428571429,0.9902873021817881535714285714,True,True,0.0000739042154257964285714285,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_6_to_7,2,trained_model_seed,8650,9050,stable_post,stable_post,not_applicable_adjacent,matched_fidelity_structural_diversity,0.8125,0.83783783783783783,True,True,0.02533783783783783,defined,,included_in_metric_summary,,False,positive
adjacent_landmarks,adjacent_grid_6_to_7,2,trained_model_seed,8650,9050,stable_post,stable_post,not_applicable_adjacent,matched_sparsity_fidelity,0.9903281384603336,0.9902498237919962,True,True,-0.0000783146683374,defined,,included_in_metric_summary,,False,negative
pre_to_post,pre_to_post,3,trained_model_seed,200,9050,delayed_pre_generalisation,transition,phase_misaligned,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
pre_to_post,pre_to_post,3,trained_model_seed,200,9050,delayed_pre_generalisation,transition,phase_misaligned,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_post,pre_to_post,3,trained_model_seed,200,9050,delayed_pre_generalisation,transition,phase_misaligned,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_post,pre_to_post,3,trained_model_seed,200,9050,delayed_pre_generalisation,transition,phase_misaligned,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_post,pre_to_post,3,trained_model_seed,200,9050,delayed_pre_generalisation,transition,phase_misaligned,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_post,pre_to_post,3,trained_model_seed,200,9050,delayed_pre_generalisation,transition,phase_misaligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
pre_to_post,pre_to_post,3,trained_model_seed,200,9050,delayed_pre_generalisation,transition,phase_misaligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
pre_to_transition,pre_to_grid_2,3,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,phase_misaligned,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
pre_to_transition,pre_to_grid_2,3,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,phase_misaligned,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_2,3,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,phase_misaligned,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_2,3,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,phase_misaligned,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_2,3,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,phase_misaligned,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_2,3,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,phase_misaligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
pre_to_transition,pre_to_grid_2,3,trained_model_seed,200,3400,delayed_pre_generalisation,delayed_pre_generalisation,phase_misaligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
pre_to_transition,pre_to_grid_3,3,trained_model_seed,200,7450,delayed_pre_generalisation,transition,phase_aligned,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
pre_to_transition,pre_to_grid_3,3,trained_model_seed,200,7450,delayed_pre_generalisation,transition,phase_aligned,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_3,3,trained_model_seed,200,7450,delayed_pre_generalisation,transition,phase_aligned,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_3,3,trained_model_seed,200,7450,delayed_pre_generalisation,transition,phase_aligned,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_3,3,trained_model_seed,200,7450,delayed_pre_generalisation,transition,phase_aligned,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_3,3,trained_model_seed,200,7450,delayed_pre_generalisation,transition,phase_aligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
pre_to_transition,pre_to_grid_3,3,trained_model_seed,200,7450,delayed_pre_generalisation,transition,phase_aligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
pre_to_transition,pre_to_grid_4,3,trained_model_seed,200,8150,delayed_pre_generalisation,transition,phase_aligned,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
pre_to_transition,pre_to_grid_4,3,trained_model_seed,200,8150,delayed_pre_generalisation,transition,phase_aligned,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_4,3,trained_model_seed,200,8150,delayed_pre_generalisation,transition,phase_aligned,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_4,3,trained_model_seed,200,8150,delayed_pre_generalisation,transition,phase_aligned,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_4,3,trained_model_seed,200,8150,delayed_pre_generalisation,transition,phase_aligned,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_4,3,trained_model_seed,200,8150,delayed_pre_generalisation,transition,phase_aligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
pre_to_transition,pre_to_grid_4,3,trained_model_seed,200,8150,delayed_pre_generalisation,transition,phase_aligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
pre_to_transition,pre_to_grid_5,3,trained_model_seed,200,8500,delayed_pre_generalisation,transition,phase_aligned,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
pre_to_transition,pre_to_grid_5,3,trained_model_seed,200,8500,delayed_pre_generalisation,transition,phase_aligned,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_5,3,trained_model_seed,200,8500,delayed_pre_generalisation,transition,phase_aligned,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_5,3,trained_model_seed,200,8500,delayed_pre_generalisation,transition,phase_aligned,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_5,3,trained_model_seed,200,8500,delayed_pre_generalisation,transition,phase_aligned,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_5,3,trained_model_seed,200,8500,delayed_pre_generalisation,transition,phase_aligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
pre_to_transition,pre_to_grid_5,3,trained_model_seed,200,8500,delayed_pre_generalisation,transition,phase_aligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
pre_to_transition,pre_to_grid_6,3,trained_model_seed,200,8650,delayed_pre_generalisation,transition,phase_aligned,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
pre_to_transition,pre_to_grid_6,3,trained_model_seed,200,8650,delayed_pre_generalisation,transition,phase_aligned,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_6,3,trained_model_seed,200,8650,delayed_pre_generalisation,transition,phase_aligned,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_6,3,trained_model_seed,200,8650,delayed_pre_generalisation,transition,phase_aligned,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_6,3,trained_model_seed,200,8650,delayed_pre_generalisation,transition,phase_aligned,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
pre_to_transition,pre_to_grid_6,3,trained_model_seed,200,8650,delayed_pre_generalisation,transition,phase_aligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
pre_to_transition,pre_to_grid_6,3,trained_model_seed,200,8650,delayed_pre_generalisation,transition,phase_aligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
transition_to_post,grid_2_to_post,3,trained_model_seed,3400,9050,delayed_pre_generalisation,transition,phase_misaligned,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
transition_to_post,grid_2_to_post,3,trained_model_seed,3400,9050,delayed_pre_generalisation,transition,phase_misaligned,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_2_to_post,3,trained_model_seed,3400,9050,delayed_pre_generalisation,transition,phase_misaligned,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_2_to_post,3,trained_model_seed,3400,9050,delayed_pre_generalisation,transition,phase_misaligned,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_2_to_post,3,trained_model_seed,3400,9050,delayed_pre_generalisation,transition,phase_misaligned,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_2_to_post,3,trained_model_seed,3400,9050,delayed_pre_generalisation,transition,phase_misaligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
transition_to_post,grid_2_to_post,3,trained_model_seed,3400,9050,delayed_pre_generalisation,transition,phase_misaligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
transition_to_post,grid_3_to_post,3,trained_model_seed,7450,9050,transition,transition,phase_misaligned,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
transition_to_post,grid_3_to_post,3,trained_model_seed,7450,9050,transition,transition,phase_misaligned,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_3_to_post,3,trained_model_seed,7450,9050,transition,transition,phase_misaligned,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_3_to_post,3,trained_model_seed,7450,9050,transition,transition,phase_misaligned,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_3_to_post,3,trained_model_seed,7450,9050,transition,transition,phase_misaligned,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_3_to_post,3,trained_model_seed,7450,9050,transition,transition,phase_misaligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
transition_to_post,grid_3_to_post,3,trained_model_seed,7450,9050,transition,transition,phase_misaligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
transition_to_post,grid_4_to_post,3,trained_model_seed,8150,9050,transition,transition,phase_misaligned,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
transition_to_post,grid_4_to_post,3,trained_model_seed,8150,9050,transition,transition,phase_misaligned,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_4_to_post,3,trained_model_seed,8150,9050,transition,transition,phase_misaligned,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_4_to_post,3,trained_model_seed,8150,9050,transition,transition,phase_misaligned,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_4_to_post,3,trained_model_seed,8150,9050,transition,transition,phase_misaligned,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_4_to_post,3,trained_model_seed,8150,9050,transition,transition,phase_misaligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
transition_to_post,grid_4_to_post,3,trained_model_seed,8150,9050,transition,transition,phase_misaligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
transition_to_post,grid_5_to_post,3,trained_model_seed,8500,9050,transition,transition,phase_misaligned,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
transition_to_post,grid_5_to_post,3,trained_model_seed,8500,9050,transition,transition,phase_misaligned,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_5_to_post,3,trained_model_seed,8500,9050,transition,transition,phase_misaligned,median_pairwise_overlap,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_5_to_post,3,trained_model_seed,8500,9050,transition,transition,phase_misaligned,median_circuit_size,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_5_to_post,3,trained_model_seed,8500,9050,transition,transition,phase_misaligned,mean_transfer_fidelity,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
transition_to_post,grid_5_to_post,3,trained_model_seed,8500,9050,transition,transition,phase_misaligned,matched_fidelity_structural_diversity,,,False,False,,undefined,matched_fidelity_requires_two_matched_circuits_per_condition,excluded_from_metric_summary_undefined,matched_fidelity_requires_two_matched_circuits_per_condition,False,undefined
transition_to_post,grid_5_to_post,3,trained_model_seed,8500,9050,transition,transition,phase_misaligned,matched_sparsity_fidelity,,,False,False,,undefined,matched_sparsity_pair_unavailable,excluded_from_metric_summary_undefined,matched_sparsity_pair_unavailable,False,undefined
transition_to_post,grid_6_to_post,3,trained_model_seed,8650,9050,transition,transition,phase_misaligned,structural_family_size,0,0,True,True,0,defined,,included_in_metric_summary,,False,zero
transition_to_post,grid_6_to_post,3,trained_model_seed,8650,9050,transition,transition,phase_misaligned,transfer_distinct_group_count,,,False,False,,undefined,metric_undefined_for_one_or_both_cells,excluded_from_metric_summary_undefined,metric_undefined_for_one_or_both_cells,False,undefined
